5416	3	5417	1906	None
4464	2	4283	2006	2008
4711	2	4596	1998	1999
983	4	6193	2008	None
4881	2	4265	2007	2009
5826	3	5248	2010	None
1234	4	3062	2001_10	None
440	4	3189	1988	None
3152	2	4273	2010	2013
3942	1	3943	1922	1955
5823	3	5377	1864	None
8429	9	10140	360	None
4692	2	4753	2012	2013
2822	4	227	1994	None
2948	3	5467	1994	None
1091	6	3848	1815	None
2914	6	7446	1978	None
5637	3	5364	1924	None
4820	2	4420	2010	2011
385	1	3924	1986	None
2412	8	7653	1872	None
3648	0	1327	1934_10_20	1934_10_20
9946	9	9947	1958	None
3518	3	5364	1982	None
4861	2	4683	2003	2007
5537	6	3957	1958	None
3676	9	8062	2003	None
331	2	4691	2003	2005
10493	9	10183	1958	None
5049	2	4267	2004	None
1107	6	3924	1950	None
10011	9	10012	1972	1989
4647	2	4869	2009	2012
3784	0	346	1943_03_15	1943_03_15
1662	0	139	1938_01_20	1938_01_20
5944	7	168	2002_07_02	2002_07_02
7511	7	3191	1964_04_14	1964_04_14
5572	3	5206	1911	1903
482	0	53	1956_01_02	1956_01_02
4563	2	4450	2004	None
1449	0	1450	1960_03_02	1960_03_02
3689	0	424	1991_11_23	1991_11_23
5466	3	5195	1934	None
2352	0	79	1919_09_02	1919_09_02
2444	3	5172	1987	None
3013	0	79	1973_06_21	1973_06_21
4605	2	4291	2003	2005
4746	2	4747	2014	None
3774	8	7717	1999	2004
4892	2	4859	2016	None
635	7	757	2016	2016
504	1	3937	1994	2012
4457	2	5125	2015	None
2608	0	173	1924_08_21	1924_08_21
1737	0	139	1977_09_04	1977_09_04
6546	5	7039	1948	1953
4834	2	4717	2010	None
2278	0	139	1885_05_10	1885_05_10
4784	2	4592	2016	2017
5784	3	5694	1907	None
160	0	161	1980_10_27	1980_10_27
904	0	83	1904	1904
2470	4	1005	1928	1946
5941	6	3848	1987	None
3060	4	317	2016	None
4391	2	4458	2007	2010
10144	9	10145	1983	1997
8963	9	8964	1987	None
1237	2	4558	2007	2008
5295	3	5390	1977	None
6092	4	547	1951	None
2619	9	7869	1909	None
5401	7	1667	1978_01_14	1978_01_14
1757	9	9000	2011	None
4886	2	4629	2004	2007
450	2	4714	1997	1999
6053	9	10076	1971	None
1633	8	7677	1917	None
5279	3	5179	1983	None
300	2	4512	2010	2013
6546	5	7175	1948	1965
1216	0	139	1939_11_18	1939_11_18
3582	0	28	1958_03_15	1958_03_15
2886	0	103	1957_04_22	1957_04_22
2918	3	5179	1966	None
4938	2	5003	2011	None
98	4	3439	1952	2009
2135	0	945	1938_05_14	1938_05_14
5572	9	8814	1890	None
9727	9	10139	1788	None
2928	9	9414	1961	None
5728	3	5577	1994	1996
4406	2	4257	2001	2006
5189	3	5377	1992	None
4440	2	4946	2003	2004
4009	1	4010	2012	416
2986	4	2198	1962	1985
6285	7	79	2010_12_14	2010_12_14
4630	2	4519	1997	2002
7596	8	7698	1988	None
7563	9	9183	1962	None
2193	0	125	1930_04_24	1930_04_24
5161	3	5162	2015	None
1490	1	3814	1935	1950
1064	7	1065	1981_07_23	1981_07_23
5512	9	9966	1973	None
4464	2	4512	2011	2014
2490	8	7659	1981	None
4822	2	4756	1992	2002
4644	2	4323	2007	None
6418	5	7021	1996	None
1193	0	269	1923_07_10	1923_07_10
7673	8	7722	1870	1872
6148	4	1852	1910	None
5913	3	5460	1986	None
6272	8	7721	1965	1978
5536	3	5377	1851	None
2131	3	5380	1977	None
2268	4	6087	1921	1939
1887	3	5367	1978	None
3408	2	4489	1997	1999
2963	4	1486	2011	2016
315	9	9612	2007	None
2119	0	139	1977_07_18	1977_07_18
3296	4	1449	1985	1998
4783	2	4558	2014	None
1896	0	945	1812_07_28	1812_07_28
3024	4	335	1998	2009
9280	9	9281	1982	None
3607	0	638	1921_11_04	1921_11_04
2662	2	4577	1998	None
1994	9	8503	1835	1836
4581	2	4715	1998	None
7601	8	7652	1931	None
2819	7	139	1987_09_20	1987_09_20
4782	2	4257	2006	2010
1505	8	7656	2013	None
1793	3	5195	1939	None
4383	2	4632	1994	1996
1882	4	1119	1968	None
4982	2	4983	2003	2004
3272	4	2121	1940	None
8021	9	9965	1979	None
579	8	7790	1920	None
4056	1	4057	1988	None
3374	2	4504	2011	2012
4393	2	4769	2002	None
4782	2	4496	2000	2001
4361	2	4362	2002	2003
7317	5	7318	100	None
1962	0	69	1982_08_09	1982_08_09
4255	2	4810	2016	None
3797	0	432	1882_03_30	1882_03_30
1054	9	10204	1949	None
5992	7	103	2011_08_19	2011_08_19
4473	2	5099	2004	2005
4100	1	3848	2000	2006
6098	4	6099	1942	1974
4746	2	4817	2015	2016
340	0	137	1909_03_06	1909_03_06
2143	0	323	1905_04_26	1905_04_26
6043	7	39	2002_03_16	2002_03_16
3577	0	2370	1862_01_26	1862_01_26
8419	9	8420	2013	None
656	0	133	1904_06_07	1904_06_07
6717	5	6718	1948	1948
3170	3	5348	2010	None
5870	3	5802	2007	None
771	0	139	1908_12_11	1908_12_11
90	2	4452	2003	2007
3621	4	6141	1941	1967
4514	2	4291	2004	None
932	4	761	1945	1975
5608	3	5356	2006	None
1128	3	5753	1918_09_24	None
2576	7	103	1963_02_11	1963_02_11
2669	0	139	1973_12_08	1973_12_08
5544	3	5261	1900	None
3376	7	1478	2008_10_25	2008_10_25
1414	9	10285	1994	None
5074	2	4725	1997	2001
1797	4	377	1989	1995
2877	6	7463	1996	None
1834	2	4978	2013	2014
506	4	1252	2015	None
5036	2	4985	2004	2005
824	4	6133	1947	1971
3492	7	310	1957_01_26	1957_01_26
5585	3	5177	1939	None
411	3	5632	2007	None
1114	0	1115	1912_05_12	1912_05_12
2697	4	1533	1980	None
2176	8	7659	1998	None
1409	2	4613	1987	1989
1878	0	1556	1950_02_02	1950_02_02
10391	9	10392	2007	None
5585	3	5583	1946	None
2360	3	5179	1914	None
2808	7	55	1974_10_10	1974_10_10
4901	2	5029	2007	None
4646	2	4593	1997	1998
3578	3	5960	2010	None
5549	3	5550	2001	2002
1694	6	4033	1966	None
7156	5	7251	2003	2017
7326	5	6979	1990	1991
1783	1	3895	1979	None
1966	0	1130	1897_04_17	1897_04_17
5318	3	5485	2013	None
6020	4	1568	1919_06_28	None
1119	0	1120	1935_03_27	1935_03_27
447	2	4759	1992	1993
1206	8	7778	1957	1962
5937	3	5542	1999	None
213	8	7653	1985	None
5927	3	5307	2011	None
5822	3	5211	2010	None
3691	0	13	1973_09_17	1973_09_17
4461	2	4920	2006	2007
4620	2	4407	2007	None
2675	0	105	1961_04_15	1961_04_15
4554	2	4726	2003	2011
1842	6	3828	1920	None
3419	3	5686	1989	None
3567	3	5269	1929	None
3309	7	139	1992_12_18	1992_12_18
4840	2	4845	2008	2009
4569	2	4240	2010	2012
5203	7	605	1992_06_12	1992_06_12
2042	4	1808	1992	1994
4401	2	5084	2012	None
5787	3	5788	1999	None
503	2	4238	1999	2000
1313	2	4559	2014	None
7029	5	7030	1730	1790
5900	3	5516	2002	None
5565	3	5179	1991	None
2150	8	7659	2009	None
10260	9	10261	700	None
4862	2	4348	1999	None
4396	2	4810	2005	2007
5591	7	529	2005_06_20	2005_06_20
966	2	5007	1996	2001
2493	2	5065	2009	2014
1433	0	247	1944_04_03	1944_04_03
5398	3	5179	1963	None
5915	4	6012	1948	1954
4126	1	4013	1943	1956
3212	2	5117	2005	2009
5533	3	5172	1986	None
2447	0	139	1907_03_23	1907_03_23
5447	3	5448	1941	None
10590	9	10591	1979	None
4697	2	4509	2004	2005
5572	7	2865	1949_05_06	1949_05_06
5500	3	5252	1981	None
5942	3	5375	1962	None
5872	3	5221	1975	None
7901	9	7902	1878	1953
3511	0	196	1936_11_06	1936_11_06
1559	0	139	1937_03_20	1937_03_20
5561	6	3937	1974	None
4305	2	4290	2012	2013
256	8	7866	2015	None
5014	2	5140	2005	None
1259	0	985	1907_10_07	1907_10_07
4656	2	4951	2012	None
2715	6	7455	1970	None
5265	3	5268	2010	None
1507	4	1440	1936	1937
7008	5	7009	100	None
1143	9	10458	1985	None
2332	4	1690	2003	None
1336	2	4987	2015	None
2383	9	9543	1974	None
9770	9	8886	1930	None
5938	3	5709	1983	None
4828	2	4615	2008	2009
1552	6	3957	1951	None
6249	7	39	2010_10_14	2010_10_14
4218	1	4219	1978	1985
4276	2	4848	2009	2011
7215	5	7216	1953	1966
4905	2	4513	2001	2004
2789	3	5172	1986	None
453	7	210	2006_12_13	2006_12_13
3715	3	5340	2005	None
4398	2	4956	2000	None
6246	4	1862	1947	1995
5301	3	5386	1984	None
4711	2	4291	1997	1998
4419	2	5117	1993	1997
4744	2	4489	2001	2004
2358	4	6177	1935	1943
5308	3	5271	2004	None
3090	2	4696	1995	1997
4381	2	4871	2013	None
1885	0	721	1974_04_27	1974_04_27
1805	2	4709	1996	None
201	8	7654	1981	1983
5794	3	5782	1997	None
3450	8	7659	1950	1987
1962	4	2721	2016_02	None
3051	0	79	1974_09_30	1974_09_30
4470	2	4377	2011	2012
1856	4	1926	2001_05_17	None
3071	9	9118	1889	1952
4316	2	4685	2006	2008
4419	2	4896	2013	2014
5234	3	5356	2008	None
7157	5	7158	1939	None
8130	9	8131	1926	1997
831	2	4882	2010	2012
5074	2	5131	1988	1990
1051	0	1052	1975_10_16	1975_10_16
6978	5	6979	1988	1990
3428	7	323	2004_03_28	2004_03_28
3662	4	337	1909	1935
3882	1	3883	2012	2015
5605	7	1478	1997_07_02	1997_07_02
6399	5	6929	2003	2006
2591	9	9680	1959	None
1511	0	103	1895_01_05	1895_01_05
5197	3	5198	1987	None
9556	9	9557	1957	1960
2418	8	7663	1825	None
525	4	3316	2014_10_25	None
1552	0	111	1926_03_27	1926_03_27
805	2	5069	2010	2012
3559	0	1028	1951_04_15	1951_04_15
5994	4	3497	1950	2006
4960	2	4663	2001	2002
4181	1	4182	1932	1934
5617	3	5692	1981	None
291	2	4448	2003	None
948	4	3368	1971	None
5352	3	5172	1987	None
10060	9	10061	1979	None
2949	4	6006	1914	1920
7530	8	7677	1917	None
9667	9	9668	2011_08	None
4822	2	4735	1997	2000
2588	8	7654	1990	1999
3480	6	3816	1963	None
546	7	485	1913_04_14	1913_04_14
4599	2	5013	2010	2011
3176	2	4348	1989	1990
6383	5	7327	100	None
3009	4	148	1907	1924
3714	3	5179	2015	None
4608	2	4372	2008	2010
2766	7	2073	2014_03_30	2014_03_30
1860	0	55	1933_08_18	1933_08_18
2597	6	3870	1957	None
979	4	1037	1980	2011
3620	2	4865	2011	None
7627	9	10036	1977	1981
5966	7	139	1980_12_21	1980_12_21
1468	8	7654	1875	1877
1568	7	1569	1982_10_18	1982_10_18
1692	9	10377	1817	None
9015	9	9016	1943	1958
5626	3	5169	1988	None
4413	2	4509	2005	2007
2956	6	3884	1977	None
7763	8	7731	2001	2012
4531	2	4589	1997	None
937	0	449	1982_08_06	1982_08_06
5488	3	5479	1886	None
2715	0	149	1931_06_13	1931_06_13
3538	0	555	1970_08_15	1970_08_15
3462	3	5516	2005	None
1256	4	6045	1962	1969
1313	2	4524	2001	2007
6660	5	6661	2012	None
4600	2	4728	2005	None
6172	7	199	1950_10_23	1950_10_23
4654	2	4682	2000	2001
7625	7	139	2017_01_08	2017_01_08
570	3	5377	1858	None
2075	2	4709	2014	2015
3704	4	6201	1945	1947
2177	2	4339	2002	2003
6546	5	7104	1948	None
4402	2	5017	2003	None
5044	2	4435	2013	2014
7488	8	7653	1828	1848
732	3	5288	1959	None
2542	8	7680	1848	1854
3186	4	3769	1980	None
4732	2	4356	2016	None
2662	2	4726	1993	2000
5587	3	5211	1973	None
951	0	597	1954_04_28	1954_04_28
3088	0	83	1919_06_04	1919_06_04
6108	4	2060	2000	2006
4646	2	4501	2001	None
2932	0	402	1985_06_16	1985_06_16
3423	3	5224	1949	None
352	7	139	1960_03_26	1960_03_26
5703	3	5198	1868	None
4879	2	5116	2014	2015
2724	3	5782	1990	None
110	7	79	2005_05_20	2005_05_20
5039	2	4290	2012	2014
1721	3	5369	2006	None
2884	2	4770	2013	2014
3315	4	2119	2012	None
6206	4	6207	1944	1993
1227	6	3813	1972	None
6959	5	6350	1996	2000
3275	2	4811	2002	2003
5438	3	5899	2011	None
842	0	843	1953_12_13	1953_12_13
4695	2	5012	2006	2007
1632	0	55	1977_02_15	1977_02_15
803	3	5307	1978	None
5984	4	1377	1174	1185
7758	8	7759	1865	1868
2161	0	2162	1904_08_29	1904_08_29
274	2	4339	2004	None
1170	3	5391	1946	None
7421	5	7422	100	None
4625	2	4549	2003	2004
2103	4	3286	1961	2013
3260	0	779	1636_01	1636_01
2431	2	4806	2001	None
1328	0	1329	1837_09_19	1837_09_19
7099	5	6358	1980	1984
1016	0	170	1952_01_25	1952_01_25
7915	9	7916	1897	None
4826	2	5017	2005	None
548	4	1940	1987	None
2003	1	4147	1984	2006
6628	5	6629	1996	2011
1431	7	7525	2001_01_18	2001_01_18
1359	3	5386	1955	None
4432	2	4702	2009	2010
2103	0	143	1920_11_29	1920_11_29
5612	3	5847	1987	None
6546	5	7053	1948	1966
1970	4	1187	1960	1979
6068	4	396	1896	1933
452	0	265	1976_04_13	1976_04_13
3392	3	5281	1989	None
3352	8	7835	1991	1998
4583	2	4472	1982	1985
5302	3	5303	2007	None
2896	6	3845	2005	None
3085	0	638	1875_01_24	1875_01_24
7227	5	6663	1985	1987
5780	3	5887	1997	None
1162	6	3848	2009	None
3129	0	81	1920_10_22	1920_10_22
1408	0	240	1931_05_16	1931_05_16
1825	0	139	1958	1958
3448	7	139	1999_02_05	1999_02_05
7709	8	7654	2014	None
4451	2	4559	2006	2009
2534	2	4304	2006	2008
2023	3	5380	1962	None
458	0	459	1927	1927
3069	6	7446	1937	None
514	0	515	1973_11_24	1973_11_24
8363	9	9126	2005	None
2117	8	7753	1990	None
3670	3	5307	2001	None
1669	2	5037	2004	2005
4834	2	4323	2007	None
4100	6	7442	1988	None
3922	1	3886	2013	2015
4942	2	4705	2005	2006
9436	9	9437	2001	None
6285	4	5944	1957	2002
3725	2	4734	2005	2010
1908	8	7653	2006	None
1772	6	7481	1966	None
899	4	3551	1969	1988
4677	2	4868	2010	2011
4864	2	4702	2014	None
4467	2	4299	2013	2014
1732	4	2497	1985	None
1805	2	4452	1996	1999
491	4	1781	1955	1960
6085	4	3047	1983	1984
5287	9	7925	1824	1881
5312	3	5758	2011	None
1616	0	1617	1992_03_13	1992_03_13
2266	7	424	1990_03_07	1990_03_07
1785	8	7677	1928	None
3474	7	1120	2005_05_03	2005_05_03
5074	2	5075	2010	2011
4864	2	4521	2010	None
1162	0	395	1957_09_19	1957_09_19
946	6	3924	1954	None
994	8	7652	1931	None
2327	0	390	1947_05_01	1947_05_01
2388	0	30	1907_03_31	1907_03_31
2972	3	5174	2013	None
2386	7	7548	2011_10_24	2011_10_24
3905	3	5340	1929	None
3703	4	1508	1978	None
1837	7	39	1936_12_10	1936_12_10
4322	2	4708	1998	1999
1900	0	310	1947_01_06	1947_01_06
8728	9	8729	1922	None
1457	9	9479	1958	None
5280	3	5520	1981	None
2495	8	7731	2009	None
2209	3	5268	2002	None
3150	0	559	1981_03_23	1981_03_23
7102	5	7103	2004	2008
444	4	1181	1997	2012
4689	2	4370	2010	2012
2796	0	889	1918_01_20	1918_01_20
4295	2	4904	2005	2006
2097	7	1478	1975_01_18	1975_01_18
7579	8	7659	1896	None
2402	3	5486	2011	None
5164	3	5681	1880	None
4260	2	4936	1985	None
1920	8	7659	2011	None
6533	5	6454	2008	2012
4982	2	4353	2013	None
1107	3	5232	1993	None
1816	3	5827	2010	None
3705	0	1	1961_06_09	1961_06_09
8902	9	8903	1960	None
2312	0	597	1969_11_23	1969_11_23
1134	6	7459	1779	None
4643	2	4323	2004	2005
5904	7	2306	1966_01_22	1966_01_22
695	4	707	2017	None
546	9	9887	1903	None
2553	2	5130	2010	None
1976	3	5271	1991	None
6088	7	168	2010_01_22	2010_01_22
266	8	7724	1945	1954
1226	4	575	2014_05_24	None
10182	9	10183	1960	None
2220	8	7652	1931	None
7637	9	10580	1936	None
3219	0	125	1932_02_13	1932_02_13
6145	4	6175	1936	None
766	0	75	1968_09_23	1968_09_23
2968	4	2246	1998	2007
2058	8	7653	1974	2001
5932	3	5184	1935	None
2562	8	7652	1931	None
5649	3	5367	1974	None
2701	2	4577	2010	2011
3082	7	1405	1898_12_10	1898_12_10
2285	0	139	1915_09_10	1915_09_10
5222	3	5172	1983	None
5164	7	1696	1895_06_29	1895_06_29
5872	3	5263	1968	None
2619	0	381	1865_04_27	1865_04_27
1849	4	2883	1956	None
981	7	667	1967_11_15	1967_11_15
1940	0	39	1953_08_18	1953_08_18
4446	2	5011	2009	None
7590	7	1401	2010_03_08	2010_03_08
2348	2	4253	2001	2005
2295	0	3	1951_11_16	1951_11_16
6700	5	6701	1862	1954
5499	3	5483	2016	None
734	7	103	2015_10_19	2015_10_19
3745	4	2483	1976	1999
1825	3	5724	2011	None
3077	4	2195	1961	1970
4266	2	4236	2001	2003
8494	9	8495	2010	None
2401	0	1006	1940_10_28	1940_10_28
1633	8	7691	1903	None
682	2	4378	1979	1982
2515	9	9527	1999	None
5218	3	5219	2000	None
3409	0	79	1925_07_23	1925_07_23
7169	5	7170	1866	1870
4286	2	4386	2009	2010
92	0	55	1953_12_24	1953_12_24
803	3	5172	1993	None
5978	7	60	2014_03_10	2014_03_10
4300	2	4685	2003	None
3367	3	5336	2000	None
5510	3	5172	2003	None
450	2	4823	1987	None
2982	4	3617	1994	None
193	3	5179	1952	None
3070	4	2648	1940	1965
7629	7	567	1951_05_18	1951_05_18
4625	2	4915	2003	None
4949	2	4632	2009	2012
2493	2	5069	2011	2012
2902	3	5179	1950	None
1081	7	388	1981_05_03	1981_05_03
4711	2	4386	2006	2009
9648	9	9649	360	None
5922	3	5923	2011	None
8021	9	10490	1970	None
657	8	7654	2016	None
2710	4	1916	2005	None
160	2	4293	2007	2010
4036	1	3848	2004	None
4255	2	4882	2014	2015
4373	2	4374	2008	2012
4297	2	4236	1999	None
7836	8	7684	1901	None
7599	8	7653	1856	1884
448	2	4388	2010	2011
888	0	889	1950_02_24	1950_02_24
3901	1	3902	1939	None
472	4	6040	1968	1978
4255	2	4733	2008	None
3232	4	445	1988	1992
1509	2	5153	2009	2010
1781	4	491	1955	1960
8768	9	8769	2012	None
6261	7	139	1973_05_11	1973_05_11
5805	3	5377	1977	None
4975	2	4894	2015	2016
6036	4	6037	1955	1960
571	0	83	1906_10_30	1906_10_30
9497	9	9498	1904	1906
337	7	89	1937_12_16	1937_12_16
1334	0	1335	1930_07_28	1930_07_28
1504	4	2550	1996	None
2864	4	3204	1989	2014
4605	2	4283	2004	2007
3212	2	4348	1995	1996
5780	3	5293	2005	None
7495	8	7852	1984	None
4576	2	4454	1994	1999
3992	1	4151	2008	2013
4659	2	4303	2008	2009
4656	2	4698	2003	2010
272	4	3727	2004	None
9196	9	9197	2010	None
3129	7	79	1996_05_31	1996_05_31
9603	9	9604	2000	None
4239	2	4769	2003	None
7632	9	9234	1972	None
8765	9	8766	360	None
5376	3	5377	1923	None
7540	8	7724	1921	1932
3665	2	4843	2007	2009
9495	9	9496	1851	1901
5476	3	5477	1971	None
4949	2	4702	2004	2005
7818	8	7654	2010	None
1801	0	103	1917_11_04	1917_11_04
3494	8	7665	1929	None
4298	2	4445	2001	2006
760	0	170	1892_06_13	1892_06_13
1239	6	4059	1991	None
1463	0	101	1881_01_31	1881_01_31
5816	3	5194	2011	None
2523	0	1982	1989_06_06	1989_06_06
2250	0	1753	1910_12_24	1910_12_24
1717	4	3614	2008_04_04	None
2072	3	5676	1999	None
1029	7	103	1990_01_15	1990_01_15
6383	5	6384	100	None
146	0	147	1914_02_15	1914_02_15
4923	2	4293	2008	None
6901	5	6658	2006	2007
5680	3	5890	1998	None
4351	2	4522	2010	2011
8510	9	8511	1999	2010
3113	4	996	1971	2002
3700	4	1000	2013	None
3734	0	432	1867_12_18	1867_12_18
38	9	8188	1957	None
6034	4	3159	1976	1983
2923	4	1400	2000	2005
119	0	120	1977_11_10	1977_11_10
4305	2	4341	2009	2010
3204	0	785	1932_07_22	1932_07_22
4644	2	5046	2016	None
416	4	1395	2005	None
768	4	871	1966	1975
645	0	3	1965_01_12	1965_01_12
374	0	139	1906_08_19	1906_08_19
5726	7	258	1984_04_08	1984_04_08
2243	3	5465	1972	None
2255	4	6230	1952	1965
4851	2	5038	2006	2009
2040	0	67	1981_04	1981_04
2117	0	1577	1939_09_07	1939_09_07
2467	4	5993	1952	1965
5522	3	5852	2005	None
2421	0	935	1976_11_30	1976_11_30
3022	9	9937	1997	194
10049	9	10050	1956	1958
1778	0	679	1978_02_11	1978_02_11
8412	9	8413	2009	None
3035	0	35	1971_12_22	1971_12_22
1019	0	1020	1989_12_03	1989_12_03
2471	0	101	1951_07_13	1951_07_13
853	0	139	1937_01_31	1937_01_31
6546	5	7366	1948	1966
5157	3	5188	1970	None
875	4	2110	1977	1986
4320	2	5106	1991	1993
5830	3	5173	1958	None
4852	2	4849	1897	None
2725	8	7697	1916	1930
5947	3	5485	1920	None
5872	3	5172	1966	None
130	2	4291	2001	2003
6411	5	6412	100	None
1676	0	1324	1926_12_10	1926_12_10
1423	7	7513	1996_12_04	1996_12_04
788	2	4424	2012	2013
6251	7	1659	1978_11_09	1978_11_09
5728	3	5259	2001	2007
1455	0	330	1965_11_02	1965_11_02
2599	7	555	1906_06_25	1906_06_25
2387	7	79	2011_07_21	2011_07_21
1767	0	243	1977_05_18	1977_05_18
2480	7	323	1986_11_16	1986_11_16
371	0	103	1984_05_10	1984_05_10
2894	8	7653	1828	1873
1499	0	43	1980_01_31	1980_01_31
7568	7	2783	1892_03_01	1892_03_01
233	8	7653	2014	None
2798	0	2799	1956_05_03	1956_05_03
4960	2	4348	1998	1999
8374	9	9024	2011	None
4901	2	4682	2001	None
1688	3	5367	1944	None
2624	0	1844	1919_07_07	1919_07_07
1388	3	5382	1978	None
709	3	5380	1961	None
3338	4	3476	1975	None
6191	4	1978	1947	1993
500	7	199	1965_10_11	1965_10_11
2157	3	5459	1969	None
182	0	183	1914_06_26	1914_06_26
5870	3	5330	1997	None
5576	3	5577	1991	None
502	5	6662	1890	None
839	0	83	1931_08_12	1931_08_12
2808	4	2573	1971	1974
4433	2	5052	2005	2006
2839	3	5552	1937	None
1701	3	5414	1960	None
4464	2	4596	2008	None
3213	4	3074	1910	1975
368	4	1532	1989	1980
2467	0	139	1915_11_02	1915_11_02
968	7	424	1992_02_16	1992_02_16
4311	2	4358	2006	2010
2786	3	5196	1964	None
1690	0	975	1973_05_03	1973_05_03
536	0	265	1975_11_11	1975_11_11
2178	3	5179	1964	None
4826	2	4238	2000	2001
6972	5	6408	1990	1996
76	4	1733	1947	1953
4606	2	5015	2000	None
982	0	496	1942_12_25	1942_12_25
4649	2	4650	2012	2013
2811	4	3640	2000	None
1244	6	4160	1971	None
1552	6	3848	1950	None
8621	9	8622	2004	2006
1238	4	3227	1923	1955
274	2	4698	2001	2006
10092	9	9700	1879	None
8827	9	8828	1993	None
2946	9	9119	2005	None
2862	9	10210	1993	None
4780	2	4708	2011	2013
4892	2	4757	2005	2006
7529	9	7873	1895	1921
4675	2	4593	2003	None
7592	7	2530	1999_01_30	1999_01_30
3575	3	5307	1932	None
3741	0	103	1863_10_20	1863_10_20
9157	9	9158	360	None
7849	8	7813	1988	None
1679	2	4342	2003	2005
1721	3	5370	2006	None
1954	0	173	1939_10_08	1939_10_08
2140	2	4944	1999	None
1920	8	7653	1996	2011
1758	2	4270	2013	None
180	4	2376	1955	1969
1291	8	7659	1984	None
4960	2	4447	2007	2008
4583	2	4721	1978	1980
4828	2	5031	2012	None
5588	3	5395	1940	None
5799	3	5160	1966	None
136	8	7725	2003	2012
1343	2	4272	2009	2010
3123	4	3057	1951	2002
523	0	524	1972_04_18	1972_04_18
179	0	137	1905_10_02	1905_10_02
2096	3	5423	1987	None
6506	5	6507	1998	None
9104	9	9819	1932	None
7636	8	7663	1825	None
5002	2	4590	2009	2010
3311	3	5198	1953	None
2116	8	7719	1826	None
3521	0	139	1918_03_03	1918_03_03
3396	2	4407	2013	None
4080	1	3884	1982	1993
3136	8	7706	1994	None
2287	4	2584	1967	1969
1827	2	4714	2011	2012
3542	3	5179	1930	None
2209	3	5813	2003	None
7184	5	7185	100	None
6187	7	139	1948_01_05	1948_01_05
2038	2	4348	1987	None
9515	9	9654	2007	None
7622	8	7659	1880	1896
4427	2	5030	2004	2005
4395	2	4639	2005	2006
5092	2	4458	1999	2000
7855	8	7712	1990	None
4379	2	4946	2016	None
2733	8	7701	1981	1988
5974	7	135	1978_09_07	1978_09_07
9727	9	9728	1818	None
1613	2	4686	2002	2003
1119	4	1882	1968	None
8102	9	10558	1989	None
4540	2	4524	2000	2003
6774	5	6775	1988	2015
1661	9	10063	2010_10	None
1152	2	5146	2006	None
2859	2	4405	2008	2009
1767	2	4590	2009	2010
6045	7	139	2008_07_01	2008_07_01
910	6	7469	1807	None
1409	2	4524	1991	1996
3396	2	4452	2010	None
9563	9	8920	2014	None
2379	2	4244	2004	2005
7410	5	7411	2017_01	None
5697	3	5256	1970	None
4620	2	4478	2012	2015
947	8	7654	2016	None
2906	7	79	2014_01_18	2014_01_18
551	0	139	1904_07_31	1904_07_31
2480	0	764	1923_05_24	1923_05_24
8890	9	8891	2014	None
4704	2	4358	2012	None
3527	2	4452	2010	2012
5637	3	5395	1949	None
4155	6	3822	1968	None
2599	9	8716	139	None
3757	8	7677	1917	None
1012	1	4105	1960	1963
2962	0	139	1931_09_01	1931_09_01
6809	5	6810	2006	None
7528	7	2783	2008_07_04	2008_07_04
5461	3	5682	1958	None
3666	2	4878	2007	2008
5557	3	5274	2003	None
9507	9	8009	1837	None
4636	2	4924	2007	2008
2981	0	258	1890	1890
9040	9	8553	2009	None
6501	5	6668	100	None
3023	9	10143	2011	None
5200	3	5184	1922	None
3321	0	15	1930_05_24	1930_05_24
1072	2	4236	1990	1991
4905	2	4593	1993	None
7226	5	7208	999	None
2458	2	4613	2011	None
4646	2	4310	1998	2000
3448	0	253	1905_08_05	1905_08_05
1765	2	4394	2012	2013
1714	2	4854	1975	1977
1157	3	5802	1976	None
811	8	7677	1926	None
3079	4	2245	2001	2006
5805	3	5336	1971	None
5265	3	5670	1986	None
3070	0	83	1913_07_03	1913_07_03
4480	2	4382	2010	None
932	0	762	1923_03_19	1923_03_19
3565	2	5140	2002	2003
1381	0	1028	1936_03_24	1936_03_24
4328	2	4993	1993	1995
3182	4	1665	1977	1999
7644	7	390	1986_01_07	1986_01_07
8774	9	8775	1936	None
2	0	3	1948_03_31	1948_03_31
3028	0	608	1950_01_12	1950_01_12
3200	0	310	1963_09_16	1963_09_16
2992	4	347	2008	None
5647	7	2306	1975_02_03	1975_02_03
4953	2	5033	2009	2011
4656	2	4793	2010	2012
4665	2	4339	2004	None
1888	9	10556	1955	None
6021	4	1740	1980	None
5551	3	5516	2011	None
807	6	3836	1989	1993
2251	0	381	1936_01_16	1936_01_16
126	7	55	1979_10_03	1979_10_03
6564	5	6891	2010	None
7700	8	7701	1981	1990
5642	3	5504	1993	None
2673	2	4709	2012	2013
385	0	386	1934_03_05	1934_03_05
4957	2	4277	2013	2014
1935	4	5985	1943	1968
3163	4	6128	1970	1978
5916	9	10309	2013	None
5995	4	6109	1972	1988
4783	2	4895	2012	2015
1725	4	1715	2002	None
2425	0	2426	1937_02_17	1937_02_17
4588	2	4921	1998	2006
2733	8	7813	1988	None
3496	8	7653	2001	2003
1608	4	451	1966	None
3058	0	30	1939_11_04	1939_11_04
7702	8	7811	1994	None
5427	3	5513	1986	None
1732	0	1561	1958_10_27	1958_10_27
2953	4	2846	2015	None
6002	4	1260	1935	1939
